,diet,lat,lon,nz,site
000017122.fixed761,Omnivore,47.5,-122.1,191,UBERON:feces
000017123.fixed762,Omnivore,47.5,-122.1,658,UBERON:feces
000017133.fixed734,Omnivore,37.8,-122.4,571,UBERON:feces
000017161.fixed662,Omnivore,26.2,-81.8,363,UBERON:feces
000017162.fixed660,Omnivore,43.6,-116.3,176,UBERON:feces
000017163.fixed661,Omnivore,43.6,-116.3,443,UBERON:feces
000017171.fixed866,Omnivore,44.6,-123.3,734,UBERON:feces
000017173.fixed865,Omnivore,44.6,-123.3,412,UBERON:feces
000017174.fixed864,Omnivore,42.3,-71.2,371,UBERON:feces
000017175.fixed1046,Omnivore,42.3,-71.2,247,UBERON:feces
000017176.fixed1044,Omnivore but no red meat,42.3,-71.2,304,UBERON:feces
000017177.fixed861,Omnivore,42.3,-71.2,439,UBERON:feces
000017185.fixed532,Omnivore,37.7,-92.7,574,UBERON:feces
000017202.fixed1077,Omnivore,37.7,-121.9,797,UBERON:feces
000017204.fixed1010,Omnivore,37.7,-121.9,258,UBERON:feces
000017205.fixed1009,Omnivore,37.7,-121.9,726,UBERON:feces
000017208.fixed815,Omnivore,42.1,-88.0,337,UBERON:feces
000017213.fixed994,Omnivore,32.9,-96.8,633,UBERON:feces
000017215.fixed533,Omnivore but no red meat,40.0,-105.3,563,UBERON:feces
000017216.fixed534,Omnivore but no red meat,40.0,-105.3,601,UBERON:feces
000017217.fixed535,Omnivore but no red meat,40.0,-105.3,638,UBERON:feces
000017218.fixed536,Omnivore,40.1,-105.3,467,UBERON:feces
000017219.fixed537,Omnivore,40.1,-105.3,594,UBERON:feces
000017220.fixed538,Omnivore,40.1,-105.3,545,UBERON:feces
000017261.fixed539,Omnivore,29.8,-95.4,233,UBERON:feces
000017262.fixed540,Omnivore,35.2,-111.7,312,UBERON:feces
000017265.fixed541,Omnivore,64.8,-147.7,384,UBERON:feces
000017269.fixed1081,Omnivore,30.4,-97.7,463,UBERON:feces
000017273.fixed671,Vegetarian,41.5,-81.6,420,UBERON:feces
000017276.fixed542,Vegetarian but eat seafood,41.9,-87.7,204,UBERON:feces
000017281.fixed1060,Omnivore,38.8,-77.1,363,UBERON:feces
000017282.fixed1018,Omnivore,38.8,-77.1,506,UBERON:feces
000017287.fixed543,Omnivore,39.0,-76.9,260,UBERON:feces
000017288.fixed544,Omnivore,39.0,-76.9,398,UBERON:feces
000017291.fixed1054,Omnivore,40.9,-111.9,625,UBERON:feces
000017292.fixed1094,Omnivore,40.9,-111.9,555,UBERON:feces
000017294.fixed545,Omnivore,42.4,-76.5,516,UBERON:feces
000017295.fixed546,unknown,42.4,-76.5,406,UBERON:feces
000017324.fixed952,Omnivore,42.3,-72.6,271,UBERON:feces
000017326.fixed797,Omnivore,42.3,-72.6,2,UBERON:feces
000017327.fixed993,Omnivore,42.3,-72.6,400,UBERON:feces
000017328.fixed800,Omnivore,33.6,-111.9,317,UBERON:feces
000017329.fixed801,Omnivore,33.6,-111.9,397,UBERON:feces
000017330.fixed689,Omnivore,33.6,-111.9,424,UBERON:feces
000017331.fixed1017,Omnivore,33.6,-111.9,1,UBERON:feces
000017335.fixed776,Omnivore,40.7,-74.0,682,UBERON:feces
000017338.fixed778,Omnivore but no red meat,32.3,-110.9,677,UBERON:feces
000017339.fixed777,Omnivore,40.7,-74.0,423,UBERON:feces
000017349.fixed806,Omnivore,43.6,-116.3,590,UBERON:feces
000017352.fixed772,Omnivore,43.8,-92.2,691,UBERON:feces
000017353.fixed547,Omnivore but no red meat,40.0,-105.3,618,UBERON:feces
000017354.fixed548,Omnivore,40.1,-105.3,669,UBERON:feces
000017356.fixed549,Omnivore,40.0,-105.4,245,UBERON:feces
000017357.fixed550,Omnivore,40.0,-105.4,305,UBERON:feces
000017624.fixed728,Omnivore but no red meat,40.8,-74.0,1,UBERON:feces
000017625.fixed727,Omnivore,38.6,-121.4,7,UBERON:feces
000017627.fixed989,Omnivore,33.9,-118.4,279,UBERON:feces
000017631.fixed752,Vegetarian but eat seafood,40.0,-105.2,297,UBERON:feces
000017632.fixed759,Omnivore,34.2,-118.5,339,UBERON:feces
000017636.fixed757,Omnivore,38.4,-78.9,153,UBERON:feces
000017638.fixed794,Omnivore but no red meat,41.6,-93.7,344,UBERON:feces
000017644.fixed551,Omnivore,33.0,-117.3,449,UBERON:feces
000017647.fixed676,Omnivore,43.7,-79.3,1076,UBERON:feces
000017651.fixed702,Omnivore,38.9,-77.2,796,UBERON:feces
000017652.fixed703,Omnivore,38.9,-77.2,628,UBERON:feces
000017653.fixed704,Omnivore,42.3,-71.4,446,UBERON:feces
000017654.fixed552,Omnivore but no red meat,42.3,-71.4,197,UBERON:feces
000017657.fixed705,Omnivore,38.8,-78.6,719,UBERON:feces
000017658.fixed697,Omnivore,38.8,-78.6,630,UBERON:feces
000017663.fixed641,Omnivore,42.6,-70.7,6,UBERON:feces
000017664.fixed644,Omnivore,42.6,-70.7,718,UBERON:feces
000017667.fixed553,Omnivore,33.9,-83.4,554,UBERON:feces
000017699.fixed554,Omnivore,-31.9,116.1,497,UBERON:feces
000017700.fixed708,Omnivore,-31.9,116.1,234,UBERON:feces
000017702.fixed976,Omnivore,42.2,-83.6,385,UBERON:feces
000017705.fixed555,Omnivore,33.9,-83.4,473,UBERON:feces
000017708.fixed556,Omnivore,46.2,6.1,319,UBERON:feces
000017710.fixed557,Omnivore,41.9,-88.8,32,UBERON:feces
000017737.fixed791,Omnivore but no red meat,30.2,-97.8,471,UBERON:feces
000017740.fixed558,Omnivore,33.7,-118.3,530,UBERON:feces
000017742.fixed812,Omnivore,42.3,-88.0,210,UBERON:feces
000017743.fixed559,Omnivore but no red meat,47.7,8.7,442,UBERON:feces
000017746.fixed768,Omnivore,39.2,-76.8,279,UBERON:feces
000017747.fixed809,Omnivore,39.2,-76.8,426,UBERON:feces
000017750.fixed786,Omnivore,37.4,-122.3,491,UBERON:feces
000017756.fixed560,unknown,40.6,-111.8,486,UBERON:feces
000017760.fixed561,Vegetarian,38.2,-85.8,468,UBERON:feces
000017766.fixed783,Omnivore but no red meat,37.6,-122.5,206,UBERON:feces
000017768.fixed1014,Vegan,40.5,-90.7,36,UBERON:feces
000017769.fixed653,Vegan,40.5,-90.7,331,UBERON:tongue
000017770.fixed652,Vegan,40.5,-90.7,285,UBERON:skin
000017780.fixed562,Omnivore but no red meat,40.0,-105.4,396,UBERON:feces
000017781.fixed563,Omnivore,40.0,-105.1,314,UBERON:feces
000018027.fixed564,Omnivore,42.3,-71.0,777,UBERON:feces
000018028.fixed565,Vegetarian but eat seafood,46.0,-123.9,200,UBERON:feces
000018029.fixed642,Omnivore,37.5,-122.3,656,UBERON:feces
000018031.fixed566,Omnivore,39.0,-76.5,484,UBERON:feces
000018032.fixed567,Omnivore,47.6,-122.4,393,UBERON:feces
000018033.fixed568,Omnivore,32.8,-80.0,451,UBERON:feces
000018035.fixed569,Omnivore,30.2,-97.9,481,UBERON:feces
000018038.fixed570,Omnivore,34.4,-119.7,121,UBERON:feces
000018039.fixed571,Omnivore but no red meat,41.1,-73.7,539,UBERON:feces
000018041.fixed572,Vegetarian,37.8,-122.4,418,UBERON:feces
000018045.fixed782,Omnivore,39.4,-76.7,433,UBERON:feces
000018047.fixed573,Omnivore,37.0,-122.1,306,UBERON:feces
000018065.fixed667,Vegetarian,45.5,-122.7,700,UBERON:feces
000018066.fixed574,Vegetarian but eat seafood,45.5,-122.7,377,UBERON:feces
000018075.fixed575,Omnivore,40.8,-73.9,429,UBERON:feces
000018076.fixed576,Omnivore,40.8,-73.9,415,UBERON:feces
000018081.fixed758,Vegetarian but eat seafood,42.4,-71.8,730,UBERON:feces
000018297.fixed577,Omnivore,41.7,-70.0,324,UBERON:feces
000018302.fixed578,Omnivore,-41.3,174.8,383,UBERON:feces
000018311.fixed579,Omnivore,43.2,-70.8,373,UBERON:feces
000018383.fixed580,Omnivore,42.4,-71.7,487,UBERON:feces
000018390.fixed581,Omnivore,38.5,-122.6,437,UBERON:feces
000018409.fixed582,Omnivore,30.2,-81.6,572,UBERON:feces
4.C4.1076037,no_data,40.0,-105.3,149,no_data
4.D4.1075881,no_data,40.0,-105.3,250,no_data
BLANK.1.1A.fixed583,unknown,40.0,-105.3,20,unknown
BLANK.1.1B.fixed584,unknown,40.0,-105.3,8,unknown
BLANK.1.1C.fixed585,unknown,40.0,-105.3,2,unknown
BLANK.1.1D.fixed586,unknown,40.0,-105.3,6,unknown
BLANK.1.1E.fixed587,unknown,40.0,-105.3,9,unknown
BLANK.1.1F.fixed588,unknown,40.0,-105.3,12,unknown
BLANK.1.1G.fixed589,unknown,40.0,-105.3,19,unknown
BLANK.1.1H.fixed590,unknown,40.0,-105.3,9,unknown
BLANK.10.A.1262036,no_data,40.1,-150.3,67,no_data
BLANK.10.B.1261943,no_data,40.1,-150.3,133,no_data
BLANK.10.C.1262075,no_data,40.1,-150.3,43,no_data
BLANK.10.D.1261844,no_data,40.1,-150.3,47,no_data
BLANK.10.E.1261764,no_data,40.1,-150.3,64,no_data
BLANK.10.F.1261975,no_data,40.1,-150.3,113,no_data
BLANK.10.G.1261858,no_data,40.1,-150.3,72,no_data
BLANK.10.H.1261917,no_data,40.1,-150.3,127,no_data
BLANK.10A.fixed109,unknown,40.0,-105.3,86,unknown
BLANK.10B.fixed110,unknown,40.0,-105.3,62,unknown
BLANK.10C.fixed62,unknown,40.0,-105.3,68,unknown
BLANK.10D.fixed126,unknown,40.0,-105.3,66,unknown
BLANK.10E.fixed69,unknown,40.0,-105.3,2,unknown
BLANK.10F.fixed71,unknown,40.0,-105.3,77,unknown
BLANK.10G.fixed115,unknown,40.0,-105.3,42,unknown
BLANK.10H.fixed102,unknown,40.0,-105.3,77,unknown
BLANK.11.A.1261900,no_data,40.1,-150.3,64,no_data
BLANK.11.B.1261723,no_data,40.1,-150.3,92,no_data
BLANK.11.C.1261921,no_data,40.1,-150.3,1,no_data
BLANK.11.D.1261911,no_data,40.1,-150.3,1,no_data
BLANK.11.E.1261666,no_data,40.1,-150.3,43,no_data
BLANK.1262069,no_data,40.1,-150.3,73,no_data
BLANK.12A.fixed103,unknown,40.0,-105.3,2,unknown
BLANK.12B.fixed23,unknown,40.0,-105.3,9,unknown
BLANK.12C.fixed24,unknown,40.0,-105.3,283,unknown
BLANK.12D.fixed28,unknown,40.0,-105.3,473,unknown
BLANK.12E.fixed29,unknown,40.0,-105.3,492,unknown
BLANK.12E.fixed591,unknown,40.0,-105.3,2,unknown
BLANK.12F.fixed26,unknown,40.0,-105.3,204,unknown
BLANK.12F.fixed592,unknown,40.0,-105.3,1,unknown
BLANK.12G.fixed166,unknown,40.0,-105.3,63,unknown
BLANK.12G.fixed593,unknown,40.0,-105.3,2,unknown
BLANK.12H.fixed153,unknown,40.0,-105.3,192,unknown
BLANK.1A.fixed118,unknown,40.0,-105.3,100,unknown
BLANK.1B.fixed76,unknown,40.0,-105.3,137,unknown
BLANK.1C.fixed161,unknown,40.0,-105.3,143,unknown
BLANK.1D.fixed123,unknown,40.0,-105.3,136,unknown
BLANK.1E.fixed122,unknown,40.0,-105.3,196,unknown
BLANK.1F.fixed121,unknown,40.0,-105.3,56,unknown
BLANK.1G.fixed120,unknown,40.0,-105.3,188,unknown
BLANK.1H.fixed127,unknown,40.0,-105.3,602,unknown
BLANK.2.10A.fixed595,unknown,40.0,-105.3,5,unknown
BLANK.2.10D.fixed596,unknown,40.0,-105.3,1,unknown
BLANK.2.10E.fixed597,unknown,40.0,-105.3,1,unknown
BLANK.2.10F.fixed598,unknown,40.0,-105.3,1,unknown
BLANK.2.11A.fixed600,unknown,40.0,-105.3,320,unknown
BLANK.2.11D.fixed602,unknown,40.0,-105.3,2,unknown
BLANK.2.11H.fixed603,unknown,40.0,-105.3,1,unknown
BLANK.2.12A.fixed604,unknown,40.0,-105.3,3,unknown
BLANK.2.12B.fixed605,unknown,40.0,-105.3,1,unknown
BLANK.2.12C.fixed606,unknown,40.0,-105.3,373,unknown
BLANK.2.12D.fixed607,unknown,40.0,-105.3,1,unknown
BLANK.2.12E.fixed608,unknown,40.0,-105.3,1,unknown
BLANK.2.12F.fixed609,unknown,40.0,-105.3,2,unknown
BLANK.2.12H.fixed610,unknown,40.0,-105.3,1,unknown
BLANK.2.6H.fixed611,unknown,40.0,-105.3,1,unknown
BLANK.2.7A.fixed612,unknown,40.0,-105.3,280,unknown
BLANK.2.7C.fixed613,unknown,40.0,-105.3,1,unknown
BLANK.2.7E.fixed615,unknown,40.0,-105.3,1,unknown
BLANK.2.7F.fixed616,unknown,40.0,-105.3,2,unknown
BLANK.2.7G.fixed617,unknown,40.0,-105.3,1,unknown
BLANK.2.7H.fixed618,unknown,40.0,-105.3,2,unknown
BLANK.2.8B.fixed620,unknown,40.0,-105.3,1,unknown
BLANK.2.8C.fixed621,unknown,40.0,-105.3,1,unknown
BLANK.2.8E.fixed622,unknown,40.0,-105.3,1,unknown
BLANK.2.8H.fixed625,unknown,40.0,-105.3,1,unknown
BLANK.2.9A.fixed626,unknown,40.0,-105.3,3,unknown
BLANK.2.9C.fixed628,unknown,40.0,-105.3,1,unknown
BLANK.2.9D.fixed629,unknown,40.0,-105.3,1,unknown
BLANK.2.9E.fixed630,unknown,40.0,-105.3,1,unknown
BLANK.30.6F.1210946,no_data,40.0,-105.3,69,no_data
BLANK.30.6G.1210855,no_data,40.0,-105.3,95,no_data
BLANK.30.6H.1210911,no_data,40.0,-105.3,161,no_data
BLANK.4.A.1261758,no_data,40.1,-150.3,461,no_data
BLANK.4.B.1261775,no_data,40.1,-150.3,95,no_data
BLANK.4.C.1261683,no_data,40.1,-150.3,396,no_data
BLANK.4.D.1261970,no_data,40.1,-150.3,37,no_data
BLANK.4.E.1261985,no_data,40.1,-150.3,243,no_data
BLANK.4.F.1261874,no_data,40.1,-150.3,337,no_data
BLANK.4.G.1261837,no_data,40.1,-150.3,1,no_data
BLANK.4.H.1261773,no_data,40.1,-150.3,149,no_data
BLANK.41.8A.fixed911,unknown,40.0,-105.3,193,unknown
BLANK.41.8B.fixed912,unknown,40.0,-105.3,199,unknown
BLANK.41.8C.fixed1057,unknown,40.0,-105.3,148,unknown
BLANK.41.8D.fixed914,unknown,40.0,-105.3,166,unknown
BLANK.41.8E.fixed915,unknown,40.0,-105.3,140,unknown
BLANK.41.8F.fixed916,unknown,40.0,-105.3,140,unknown
BLANK.41.8G.fixed926,unknown,40.0,-105.3,165,unknown
BLANK.41.8H.fixed908,unknown,40.0,-105.3,130,unknown
BLANK.51.10A.fixed839,unknown,40.0,-105.3,3,unknown
BLANK.51.10B.fixed838,unknown,40.0,-105.3,5,unknown
BLANK.51.10C.fixed950,unknown,40.0,-105.3,8,unknown
BLANK.51.10D.fixed836,unknown,40.0,-105.3,5,unknown
BLANK.51.10E.fixed835,unknown,40.0,-105.3,5,unknown
BLANK.51.10F.fixed834,unknown,40.0,-105.3,4,unknown
BLANK.51.10G.fixed1015,unknown,40.0,-105.3,6,unknown
BLANK.51.10H.fixed846,unknown,40.0,-105.3,3,unknown
BLANK.51.11A.fixed879,unknown,40.0,-105.3,5,unknown
BLANK.51.11B.fixed880,unknown,40.0,-105.3,4,unknown
BLANK.51.11C.fixed872,unknown,40.0,-105.3,4,unknown
BLANK.51.11D.fixed882,unknown,40.0,-105.3,5,unknown
BLANK.51.11E.fixed883,unknown,40.0,-105.3,6,unknown
BLANK.51.11F.fixed884,unknown,40.0,-105.3,10,unknown
BLANK.51.11G.fixed888,unknown,40.0,-105.3,9,unknown
BLANK.51.11H.fixed886,unknown,40.0,-105.3,4,unknown
BLANK.51.12A.fixed1049,unknown,40.0,-105.3,11,unknown
BLANK.51.12B.fixed1086,unknown,40.0,-105.3,8,unknown
BLANK.51.12C.fixed889,unknown,40.0,-105.3,5,unknown
BLANK.51.12D.fixed1078,unknown,40.0,-105.3,6,unknown
BLANK.51.12E.fixed975,unknown,40.0,-105.3,5,unknown
BLANK.51.12F.fixed972,unknown,40.0,-105.3,7,unknown
BLANK.51.12G.fixed877,unknown,40.0,-105.3,2,unknown
BLANK.51.12H.fixed922,unknown,40.0,-105.3,1,unknown
BLANK.51.2A.fixed1007,unknown,40.0,-105.3,7,unknown
BLANK.51.2B.fixed1006,unknown,40.0,-105.3,8,unknown
BLANK.51.2C.fixed1005,unknown,40.0,-105.3,4,unknown
BLANK.51.2D.fixed1012,unknown,40.0,-105.3,5,unknown
BLANK.51.2E.fixed1011,unknown,40.0,-105.3,3,unknown
BLANK.51.2F.fixed1029,unknown,40.0,-105.3,1,unknown
BLANK.51.2G.fixed1080,unknown,40.0,-105.3,5,unknown
BLANK.51.2H.fixed1004,unknown,40.0,-105.3,10,unknown
BLANK.51.7H.fixed828,unknown,40.0,-105.3,2,unknown
BLANK.51.8A.fixed844,unknown,40.0,-105.3,9,unknown
BLANK.51.8B.fixed992,unknown,40.0,-105.3,4,unknown
BLANK.51.8C.fixed845,unknown,40.0,-105.3,3,unknown
BLANK.51.8D.fixed841,unknown,40.0,-105.3,2,unknown
BLANK.51.8E.fixed840,unknown,40.0,-105.3,9,unknown
BLANK.51.8F.fixed973,unknown,40.0,-105.3,3,unknown
BLANK.51.8G.fixed842,unknown,40.0,-105.3,6,unknown
BLANK.51.8H.fixed953,unknown,40.0,-105.3,10,unknown
BLANK.51.9A.fixed832,unknown,40.0,-105.3,5,unknown
BLANK.51.9B.fixed905,unknown,40.0,-105.3,5,unknown
BLANK.51.9C.fixed1047,unknown,40.0,-105.3,3,unknown
BLANK.51.9D.fixed987,unknown,40.0,-105.3,6,unknown
BLANK.51.9E.fixed1041,unknown,40.0,-105.3,4,unknown
BLANK.51.9F.fixed1001,unknown,40.0,-105.3,1,unknown
BLANK.51.9G.fixed906,unknown,40.0,-105.3,1,unknown
BLANK.51.9H.fixed1023,unknown,40.0,-105.3,7,unknown
BLANK.52.3A.fixed737,unknown,40.0,-105.3,193,unknown
BLANK.52.3B.fixed736,unknown,40.0,-105.3,5,unknown
BLANK.52.3E.fixed740,unknown,40.0,-105.3,1,unknown
BLANK.52.3F.fixed781,unknown,40.0,-105.3,3,unknown
BLANK.52.3G.fixed738,unknown,40.0,-105.3,501,unknown
BLANK.52.3H.fixed674,unknown,40.0,-105.3,2,unknown
BLANK.53.6A.fixed1087,unknown,40.0,-105.3,219,unknown
BLANK.53.6B.fixed980,unknown,40.0,-105.3,4,unknown
BLANK.53.6C.fixed979,unknown,40.0,-105.3,155,unknown
BLANK.53.6D.fixed870,unknown,40.0,-105.3,2,unknown
BLANK.53.6H.fixed827,unknown,40.0,-105.3,1,unknown
BLANK.54.5A.fixed771,unknown,40.0,-105.3,1,unknown
BLANK.54.5B.fixed668,unknown,40.0,-105.3,224,unknown
BLANK.54.5C.fixed769,unknown,40.0,-105.3,5,unknown
BLANK.54.5D.fixed774,unknown,40.0,-105.3,173,unknown
BLANK.54.5E.fixed773,unknown,40.0,-105.3,3,unknown
BLANK.54.5G.fixed779,unknown,40.0,-105.3,3,unknown
BLANK.54.5H.fixed767,unknown,40.0,-105.3,2,unknown
BLANK.57.11D.fixed632,unknown,40.0,-105.3,338,unknown
BLANK.57.11E.fixed633,unknown,40.0,-105.3,20,unknown
BLANK.57.11F.fixed634,unknown,40.0,-105.3,9,unknown
BLANK.57.11G.fixed635,unknown,40.0,-105.3,23,unknown
BLANK.57.11H.fixed636,unknown,40.0,-105.3,13,unknown
BLANK.5G.fixed165,unknown,40.0,-105.3,456,unknown
BLANK.6G.fixed231,unknown,40.0,-105.3,268,unknown
BLANK.7.A.1262061,no_data,40.1,-150.3,2,no_data
BLANK.7.B.1261630,no_data,40.1,-150.3,259,no_data
BLANK.7.C.1259629,no_data,40.0,-105.3,36,no_data
BLANK.7.C.1261677,no_data,40.1,-150.3,190,no_data
BLANK.7.D.1261664,no_data,40.1,-150.3,162,no_data
BLANK.7.E.1259713,no_data,40.0,-105.3,4,no_data
BLANK.7.E.1261862,no_data,40.1,-150.3,94,no_data
BLANK.7.F.1259692,no_data,40.0,-105.3,1,no_data
BLANK.7.F.1261952,no_data,40.1,-150.3,237,no_data
BLANK.7.G.1259636,no_data,40.0,-105.3,2,no_data
BLANK.7.G.1261998,no_data,40.1,-150.3,80,no_data
BLANK.7.H.1259701,no_data,40.0,-105.3,34,no_data
BLANK.7.H.1261919,no_data,40.1,-150.3,460,no_data
BLANK.7A.fixed52,unknown,40.0,-105.3,270,unknown
BLANK.7B.fixed55,unknown,40.0,-105.3,197,unknown
BLANK.7C.fixed54,unknown,40.0,-105.3,149,unknown
BLANK.7D.fixed242,unknown,40.0,-105.3,289,unknown
BLANK.7E.fixed179,unknown,40.0,-105.3,329,unknown
BLANK.7F.fixed51,unknown,40.0,-105.3,826,unknown
BLANK.8.A.1261857,no_data,40.1,-150.3,102,no_data
BLANK.8.B.1262060,no_data,40.1,-150.3,292,no_data
BLANK.8.C.1261801,no_data,40.1,-150.3,408,no_data
BLANK.8.D.1261846,no_data,40.1,-150.3,154,no_data
BLANK.8.E.1261859,no_data,40.1,-150.3,186,no_data
BLANK.8.F.1261835,no_data,40.1,-150.3,239,no_data
BLANK.8.G.1262077,no_data,40.1,-150.3,1,no_data
BLANK.8.H.1261901,no_data,40.1,-150.3,266,no_data
BLANK.9.A.1259732,no_data,40.0,-105.3,40,no_data
BLANK.9.B.1259728,no_data,40.0,-105.3,87,no_data
BLANK.9.C.1259724,no_data,40.0,-105.3,48,no_data
BLANK.9.D.1259738,no_data,40.0,-105.3,276,no_data
BLANK.9.E.1259754,no_data,40.0,-105.3,127,no_data
BLANK.9.F.1259608,no_data,40.0,-105.3,96,no_data
BLANK.9.G.1259607,no_data,40.0,-105.3,231,no_data
BLANK.9.H.1259735,no_data,40.0,-105.3,196,no_data
BLANK.A.1.1257112,no_data,40.0,-105.3,67,no_data
BLANK.A.10.1210608,no_data,40.0,-105.3,292,no_data
BLANK.A.11.1210677,no_data,40.0,-105.3,213,no_data
BLANK.A.12.1210937,no_data,40.0,-105.3,62,no_data
BLANK.A.2.1257391,no_data,40.0,-105.3,53,no_data
BLANK.A.3.1257385,no_data,40.0,-105.3,73,no_data
BLANK.A.5.1257199,no_data,40.0,-105.3,1,no_data
BLANK.A.6.1257210,no_data,40.0,-105.3,221,no_data
BLANK.A.8.1210941,no_data,40.0,-105.3,141,no_data
BLANK.B.1.1257519,no_data,40.0,-105.3,38,no_data
BLANK.B.10.1210655,no_data,40.0,-105.3,131,no_data
BLANK.B.11.1210915,no_data,40.0,-105.3,8,no_data
BLANK.B.12.1210820,no_data,40.0,-105.3,55,no_data
BLANK.B.2.1257253,no_data,40.0,-105.3,2,no_data
BLANK.B.3.1257377,no_data,40.0,-105.3,71,no_data
BLANK.B.5.1257412,no_data,40.0,-105.3,24,no_data
BLANK.B.6.1257393,no_data,40.0,-105.3,93,no_data
BLANK.B.8.1210681,no_data,40.0,-105.3,41,no_data
BLANK.C.1.1257453,no_data,40.0,-105.3,18,no_data
BLANK.C.10.1210543,no_data,40.0,-105.3,139,no_data
BLANK.C.11.1210713,no_data,40.0,-105.3,188,no_data
BLANK.C.12.1210632,no_data,40.0,-105.3,69,no_data
BLANK.C.2.1257525,no_data,40.0,-105.3,54,no_data
BLANK.C.3.1257438,no_data,40.0,-105.3,229,no_data
BLANK.C.5.1257550,no_data,40.0,-105.3,13,no_data
BLANK.C.6.1257549,no_data,40.0,-105.3,77,no_data
BLANK.C.8.1210799,no_data,40.0,-105.3,15,no_data
BLANK.D.1.1257374,no_data,40.0,-105.3,256,no_data
BLANK.D.1.37.1257244,no_data,40.0,-105.3,23,no_data
BLANK.D.10.1210555,no_data,40.0,-105.3,79,no_data
BLANK.D.11.1210872,no_data,40.0,-105.3,128,no_data
BLANK.D.12.1210556,no_data,40.0,-105.3,78,no_data
BLANK.D.2.1257188,no_data,40.0,-105.3,34,no_data
BLANK.D.3.1257319,no_data,40.0,-105.3,215,no_data
BLANK.D.5.1257206,no_data,40.0,-105.3,25,no_data
BLANK.D.6.1257235,no_data,40.0,-105.3,104,no_data
BLANK.D.8.1210829,no_data,40.0,-105.3,24,no_data
BLANK.E.1.1257356,no_data,40.0,-105.3,350,no_data
BLANK.E.10.1210812,no_data,40.0,-105.3,103,no_data
BLANK.E.11.1210768,no_data,40.0,-105.3,44,no_data
BLANK.E.12.1210889,no_data,40.0,-105.3,59,no_data
BLANK.E.2.1257364,no_data,40.0,-105.3,148,no_data
BLANK.E.3.1257230,no_data,40.0,-105.3,228,no_data
BLANK.E.5.1257539,no_data,40.0,-105.3,70,no_data
BLANK.E.6.1257355,no_data,40.0,-105.3,26,no_data
BLANK.E.8.1210814,no_data,40.0,-105.3,56,no_data
BLANK.F.1.1257118,no_data,40.0,-105.3,395,no_data
BLANK.F.10.1210806,no_data,40.0,-105.3,64,no_data
BLANK.F.11.1210788,no_data,40.0,-105.3,62,no_data
BLANK.F.12.1210590,no_data,40.0,-105.3,54,no_data
BLANK.F.2.1257520,no_data,40.0,-105.3,139,no_data
BLANK.F.3.1257546,no_data,40.0,-105.3,417,no_data
BLANK.F.5.1257535,no_data,40.0,-105.3,26,no_data
BLANK.F.6.1257109,no_data,40.0,-105.3,59,no_data
BLANK.F.8.1210934,no_data,40.0,-105.3,88,no_data
BLANK.G.1.1257211,no_data,40.0,-105.3,49,no_data
BLANK.G.10.1210634,no_data,40.0,-105.3,62,no_data
BLANK.G.11.1210734,no_data,40.0,-105.3,44,no_data
BLANK.G.12.1210919,no_data,40.0,-105.3,30,no_data
BLANK.G.2.1257428,no_data,40.0,-105.3,34,no_data
BLANK.G.3.1257090,no_data,40.0,-105.3,228,no_data
BLANK.G.5.1257299,no_data,40.0,-105.3,15,no_data
BLANK.G.6.1257286,no_data,40.0,-105.3,24,no_data
BLANK.G.8.1210871,no_data,40.0,-105.3,184,no_data
BLANK.H.1.1257179,no_data,40.0,-105.3,17,no_data
BLANK.H.10.1210645,no_data,40.0,-105.3,71,no_data
BLANK.H.11.1210730,no_data,40.0,-105.3,39,no_data
BLANK.H.12.1210670,no_data,40.0,-105.3,109,no_data
BLANK.H.2.1257492,no_data,40.0,-105.3,139,no_data
BLANK.H.3.1257434,no_data,40.0,-105.3,31,no_data
BLANK.H.5.1257475,no_data,40.0,-105.3,5,no_data
BLANK.H.6.1257533,no_data,40.0,-105.3,4,no_data
BLANK.H.8.1210904,no_data,40.0,-105.3,111,no_data
BLANK102.1259676,no_data,40.0,-105.3,39,no_data
BLANK103.1259712,no_data,40.0,-105.3,14,no_data
BLANK105.1259689,no_data,40.0,-105.3,2,no_data
BLANK106.1259755,no_data,40.0,-105.3,5,no_data
BLANK107.1259770,no_data,40.0,-105.3,1,no_data
BLANK114.1259632,no_data,40.0,-105.3,1,no_data
BLANK115.1259649,no_data,40.0,-105.3,1,no_data
BLANK116.1259726,no_data,40.0,-105.3,3,no_data
BLANK118.1259616,no_data,40.0,-105.3,3,no_data
BLANK121.1259780,no_data,40.0,-105.3,1,no_data
BLANK125.1259764,no_data,40.0,-105.3,2,no_data
